"Image Location"|"Image Tag"|"Algorithm Name"|"Start Time"|"Job Id"|"Analysis Region"|"Analysis Inputs"|"TH1 Count"|"ILC1 Count"|"TH1 within 50μm of ILC1"|"% TH1 within 50μm of ILC1"|"Average Distance (μm) to ILC1"|"Number of Unique ILC1"|"Average number of TH1 within 50μm of ILC1"|"TH1 within 0-5μm of ILC1"|"TH1 within 5-10μm of ILC1"|"TH1 within 10-15μm of ILC1"|"TH1 within 15-20μm of ILC1"|"TH1 within 20-25μm of ILC1"|"TH1 within 25-30μm of ILC1"|"TH1 within 30-35μm of ILC1"|"TH1 within 35-40μm of ILC1"|"TH1 within 40-45μm of ILC1"|"TH1 within 45-50μm of ILC1"|"TH2 Count"|"TH2 within 50μm of ILC1"|"% TH2 within 50μm of ILC1"|"Average number of TH2 within 50μm of ILC1"|"TH2 within 0-5μm of ILC1"|"TH2 within 5-10μm of ILC1"|"TH2 within 10-15μm of ILC1"|"TH2 within 15-20μm of ILC1"|"TH2 within 20-25μm of ILC1"|"TH2 within 25-30μm of ILC1"|"TH2 within 30-35μm of ILC1"|"TH2 within 35-40μm of ILC1"|"TH2 within 40-45μm of ILC1"|"TH2 within 45-50μm of ILC1"|"TH17 Count"|"TH17 within 50μm of ILC1"|"% TH17 within 50μm of ILC1"|"Average number of TH17 within 50μm of ILC1"|"TH17 within 0-5μm of ILC1"|"TH17 within 5-10μm of ILC1"|"TH17 within 10-15μm of ILC1"|"TH17 within 15-20μm of ILC1"|"TH17 within 20-25μm of ILC1"|"TH17 within 25-30μm of ILC1"|"TH17 within 30-35μm of ILC1"|"TH17 within 35-40μm of ILC1"|"TH17 within 40-45μm of ILC1"|"TH17 within 45-50μm of ILC1"|"ILC2 Count"|"TH1 within 50μm of ILC2"|"% TH1 within 50μm of ILC2"|"Average Distance (μm) to ILC2"|"Number of Unique ILC2"|"Average number of TH1 within 50μm of ILC2"|"TH1 within 0-5μm of ILC2"|"TH1 within 5-10μm of ILC2"|"TH1 within 10-15μm of ILC2"|"TH1 within 15-20μm of ILC2"|"TH1 within 20-25μm of ILC2"|"TH1 within 25-30μm of ILC2"|"TH1 within 30-35μm of ILC2"|"TH1 within 35-40μm of ILC2"|"TH1 within 40-45μm of ILC2"|"TH1 within 45-50μm of ILC2"|"TH2 within 50μm of ILC2"|"% TH2 within 50μm of ILC2"|"Average number of TH2 within 50μm of ILC2"|"TH2 within 0-5μm of ILC2"|"TH2 within 5-10μm of ILC2"|"TH2 within 10-15μm of ILC2"|"TH2 within 15-20μm of ILC2"|"TH2 within 20-25μm of ILC2"|"TH2 within 25-30μm of ILC2"|"TH2 within 30-35μm of ILC2"|"TH2 within 35-40μm of ILC2"|"TH2 within 40-45μm of ILC2"|"TH2 within 45-50μm of ILC2"|"TH17 within 50μm of ILC2"|"% TH17 within 50μm of ILC2"|"Average number of TH17 within 50μm of ILC2"|"TH17 within 0-5μm of ILC2"|"TH17 within 5-10μm of ILC2"|"TH17 within 10-15μm of ILC2"|"TH17 within 15-20μm of ILC2"|"TH17 within 20-25μm of ILC2"|"TH17 within 25-30μm of ILC2"|"TH17 within 30-35μm of ILC2"|"TH17 within 35-40μm of ILC2"|"TH17 within 40-45μm of ILC2"|"TH17 within 45-50μm of ILC2"|"ILC3 Count"|"TH1 within 50μm of ILC3"|"% TH1 within 50μm of ILC3"|"Average Distance (μm) to ILC3"|"Number of Unique ILC3"|"Average number of TH1 within 50μm of ILC3"|"TH1 within 0-5μm of ILC3"|"TH1 within 5-10μm of ILC3"|"TH1 within 10-15μm of ILC3"|"TH1 within 15-20μm of ILC3"|"TH1 within 20-25μm of ILC3"|"TH1 within 25-30μm of ILC3"|"TH1 within 30-35μm of ILC3"|"TH1 within 35-40μm of ILC3"|"TH1 within 40-45μm of ILC3"|"TH1 within 45-50μm of ILC3"|"TH2 within 50μm of ILC3"|"% TH2 within 50μm of ILC3"|"Average number of TH2 within 50μm of ILC3"|"TH2 within 0-5μm of ILC3"|"TH2 within 5-10μm of ILC3"|"TH2 within 10-15μm of ILC3"|"TH2 within 15-20μm of ILC3"|"TH2 within 20-25μm of ILC3"|"TH2 within 25-30μm of ILC3"|"TH2 within 30-35μm of ILC3"|"TH2 within 35-40μm of ILC3"|"TH2 within 40-45μm of ILC3"|"TH2 within 45-50μm of ILC3"|"TH17 within 50μm of ILC3"|"% TH17 within 50μm of ILC3"|"Average number of TH17 within 50μm of ILC3"|"TH17 within 0-5μm of ILC3"|"TH17 within 5-10μm of ILC3"|"TH17 within 10-15μm of ILC3"|"TH17 within 15-20μm of ILC3"|"TH17 within 20-25μm of ILC3"|"TH17 within 25-30μm of ILC3"|"TH17 within 30-35μm of ILC3"|"TH17 within 35-40μm of ILC3"|"TH17 within 40-45μm of ILC3"|"TH17 within 45-50μm of ILC3"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 16:37:33"|"99707"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"35"|||||||||||||||||||||||||||||||||||||||||||||"311"|"7"|"20"|"98,82"|"21"|"0,33333334"|"1"|"0"|"0"|"0"|"1"|"0"|"2"|"1"|"0"|"2"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 16:37:59"|"99708"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"1364"||||||||||||||||||||||||||||"311"|||"93,16"|"178"||||||||||||"428"|"31,38"|"2,4044943"|"3"|"40"|"37"|"48"|"42"|"44"|"48"|"59"|"52"|"55"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 16:38:38"|"99709"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"356"||||||||||||||"311"|||"101,8"|"126"|||||||||||||||||||||||||"112"|"31,46"|"0,8888889"|"1"|"6"|"10"|"13"|"14"|"12"|"11"|"19"|"15"|"11"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 16:39:11"|"99710"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"35"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1525"|"20"|"57,14"|"50,44"|"28"|"0,71428573"|"0"|"1"|"2"|"3"|"1"|"3"|"3"|"2"|"2"|"3"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 16:39:40"|"99711"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"1364"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1525"|||"62,35"|"351"||||||||||||"730"|"53,52"|"2,079772"|"19"|"52"|"68"|"83"|"79"|"96"|"86"|"95"|"85"|"67"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"169511_NVA_17-001.ILC1.RunDA_19T031219.21.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 16:40:11"|"99712"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"356"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1525"|||"35,84"|"242"|||||||||||||||||||||||||"265"|"74,44"|"1,0950413"|"9"|"74"|"34"|"27"|"31"|"22"|"21"|"19"|"20"|"8"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"Proximity Analysis ILC1 & TH1"|"21/01/2025 16:20:12"|"99671"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"20"|"1394"|"17"|"85"|"27,57"|"20"|"0,85"|"0"|"4"|"3"|"2"|"4"|"0"|"1"|"1"|"1"|"1"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"Proximity Analysis ILC1 & TH2"|"21/01/2025 16:20:36"|"99672"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"1394"|||"35,79"|"246"||||||||||||"618"|"494"|"79,94"|"2,00813"|"13"|"41"|"59"|"59"|"62"|"70"|"59"|"50"|"42"|"39"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"Proximity Analysis ILC1 & TH17"|"21/01/2025 16:21:02"|"99674"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"1394"|||"39,91"|"203"||||||||||||||||||||||||||"281"|"200"|"71,17"|"0,9852217"|"5"|"10"|"32"|"25"|"14"|"27"|"27"|"23"|"20"|"17"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 16:21:21"|"99675"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"20"|||||||||||||||||||||||||||||||||||||||||||||"717"|"14"|"70"|"43,02"|"19"|"0,7368421"|"1"|"4"|"0"|"1"|"2"|"0"|"2"|"2"|"0"|"2"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 16:21:42"|"99676"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"618"||||||||||||||||||||||||||||"717"|||"26,52"|"345"||||||||||||"537"|"86,89"|"1,5565218"|"7"|"182"|"97"|"76"|"46"|"36"|"35"|"28"|"17"|"13"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 16:22:04"|"99678"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"281"||||||||||||||"717"|||"62,7"|"168"|||||||||||||||||||||||||"135"|"48,04"|"0,8035714"|"2"|"17"|"17"|"8"|"19"|"12"|"15"|"14"|"20"|"11"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 16:22:25"|"99679"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"20"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1875"|"15"|"75"|"39,05"|"20"|"0,75"|"0"|"2"|"3"|"2"|"2"|"1"|"0"|"1"|"1"|"3"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 16:22:49"|"99681"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"618"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1875"|||"39,99"|"222"||||||||||||"430"|"69,58"|"1,936937"|"13"|"50"|"59"|"48"|"50"|"47"|"46"|"53"|"35"|"29"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"169512_NVA_17-001.ILC1.RunDA_19T032516.02.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 16:23:06"|"99682"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"281"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"1875"|||"25,58"|"235"|||||||||||||||||||||||||"243"|"86,48"|"1,0340426"|"13"|"67"|"40"|"27"|"31"|"19"|"15"|"10"|"14"|"7"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"Proximity Analysis ILC1 & TH1"|"21/01/2025 14:14:27"|"99614"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"46"|"3296"|"22"|"47,83"|"55,36"|"43"|"0,5116279"|"1"|"1"|"0"|"3"|"3"|"2"|"4"|"4"|"0"|"4"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"Proximity Analysis ILC1 & TH2"|"21/01/2025 14:15:10"|"99615"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"3296"|||"76,49"|"741"||||||||||||"7098"|"2362"|"33,28"|"3,1875844"|"35"|"119"|"165"|"204"|"268"|"296"|"286"|"317"|"328"|"344"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"Proximity Analysis ILC1 & TH17"|"21/01/2025 14:16:02"|"99616"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"3296"|||"68,38"|"574"||||||||||||||||||||||||||"1737"|"740"|"42,6"|"1,2891986"|"14"|"40"|"55"|"58"|"90"|"103"|"101"|"105"|"84"|"90"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 14:17:12"|"99617"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"46"|||||||||||||||||||||||||||||||||||||||||||||"189"|"6"|"13,04"|"330,23"|"32"|"0,1875"|"0"|"2"|"1"|"0"|"0"|"1"|"0"|"1"|"0"|"1"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 15:06:58"|"99618"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"7098"||||||||||||||||||||||||||||"189"|||"182,35"|"176"||||||||||||"1112"|"15,67"|"6,318182"|"8"|"77"|"90"|"96"|"122"|"117"|"132"|"155"|"154"|"161"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 15:07:53"|"99619"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"1737"||||||||||||||"189"|||"227,93"|"157"|||||||||||||||||||||||||"228"|"13,13"|"1,4522293"|"2"|"7"|"16"|"23"|"30"|"31"|"32"|"31"|"33"|"23"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 15:09:03"|"99620"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"46"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"2826"|"26"|"56,52"|"57,67"|"44"|"0,59090906"|"0"|"2"|"4"|"4"|"4"|"2"|"4"|"4"|"1"|"1"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 15:10:21"|"99621"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"7098"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"2826"|||"69,45"|"909"||||||||||||"2743"|"38,64"|"3,0176017"|"72"|"162"|"239"|"301"|"341"|"351"|"324"|"325"|"315"|"313"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"169513_NVA_17-001.ILC1.RunDA_19T034716.02.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 15:11:13"|"99622"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"1737"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"2826"|||"49,65"|"763"|||||||||||||||||||||||||"1071"|"61,66"|"1,4036697"|"20"|"230"|"125"|"117"|"109"|"109"|"96"|"99"|"80"|"86"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"Proximity Analysis ILC1 & TH1"|"21/01/2025 15:19:06"|"99628"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"45"|"2128"|"33"|"73,33"|"39,67"|"41"|"0,80487806"|"2"|"8"|"4"|"7"|"4"|"1"|"3"|"0"|"2"|"2"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"Proximity Analysis ILC1 & TH2"|"21/01/2025 15:19:36"|"99630"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"2128"|||"48,49"|"704"||||||||||||"2524"|"1603"|"63,51"|"2,2769887"|"48"|"121"|"174"|"201"|"192"|"211"|"194"|"182"|"143"|"137"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"Proximity Analysis ILC1 & TH17"|"21/01/2025 15:20:26"|"99632"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"2128"|||"51,77"|"489"||||||||||||||||||||||||||"894"|"571"|"63,87"|"1,1676892"|"15"|"46"|"61"|"70"|"65"|"70"|"75"|"73"|"50"|"46"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 15:21:02"|"99634"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"45"|||||||||||||||||||||||||||||||||||||||||||||"87"|"5"|"11,11"|"325,64"|"29"|"0,1724138"|"1"|"0"|"1"|"0"|"0"|"1"|"0"|"1"|"0"|"1"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 15:21:43"|"99636"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"2524"||||||||||||||||||||||||||||"87"|||"215,15"|"79"||||||||||||"361"|"14,3"|"4,56962"|"2"|"21"|"26"|"24"|"29"|"32"|"56"|"54"|"51"|"66"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunDA\169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"169514_NVA_17-001.ILC1.RunDA_19T041660.02.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 15:22:23"|"99637"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"894"||||||||||||||"87"|||"300,09"|"75"|||||||||||||||||||||||||"99"|"11,07"|"1,32"|"4"|"5"|"9"|"8"|"12"|"14"|"11"|"10"|"6"|"20"||||||||||||||||||||||||||||||||||||||||||
