"Image Location"|"Image Tag"|"Algorithm Name"|"Start Time"|"Job Id"|"Analysis Region"|"Analysis Inputs"|"TH1 Count"|"ILC1 Count"|"TH1 within 50μm of ILC1"|"% TH1 within 50μm of ILC1"|"Average Distance (μm) to ILC1"|"Number of Unique ILC1"|"Average number of TH1 within 50μm of ILC1"|"TH1 within 0-5μm of ILC1"|"TH1 within 5-10μm of ILC1"|"TH1 within 10-15μm of ILC1"|"TH1 within 15-20μm of ILC1"|"TH1 within 20-25μm of ILC1"|"TH1 within 25-30μm of ILC1"|"TH1 within 30-35μm of ILC1"|"TH1 within 35-40μm of ILC1"|"TH1 within 40-45μm of ILC1"|"TH1 within 45-50μm of ILC1"|"TH2 Count"|"TH2 within 50μm of ILC1"|"% TH2 within 50μm of ILC1"|"Average number of TH2 within 50μm of ILC1"|"TH2 within 0-5μm of ILC1"|"TH2 within 5-10μm of ILC1"|"TH2 within 10-15μm of ILC1"|"TH2 within 15-20μm of ILC1"|"TH2 within 20-25μm of ILC1"|"TH2 within 25-30μm of ILC1"|"TH2 within 30-35μm of ILC1"|"TH2 within 35-40μm of ILC1"|"TH2 within 40-45μm of ILC1"|"TH2 within 45-50μm of ILC1"|"TH17 Count"|"TH17 within 50μm of ILC1"|"% TH17 within 50μm of ILC1"|"Average number of TH17 within 50μm of ILC1"|"TH17 within 0-5μm of ILC1"|"TH17 within 5-10μm of ILC1"|"TH17 within 10-15μm of ILC1"|"TH17 within 15-20μm of ILC1"|"TH17 within 20-25μm of ILC1"|"TH17 within 25-30μm of ILC1"|"TH17 within 30-35μm of ILC1"|"TH17 within 35-40μm of ILC1"|"TH17 within 40-45μm of ILC1"|"TH17 within 45-50μm of ILC1"|"ILC2 Count"|"TH1 within 50μm of ILC2"|"% TH1 within 50μm of ILC2"|"Average Distance (μm) to ILC2"|"Number of Unique ILC2"|"Average number of TH1 within 50μm of ILC2"|"TH1 within 0-5μm of ILC2"|"TH1 within 5-10μm of ILC2"|"TH1 within 10-15μm of ILC2"|"TH1 within 15-20μm of ILC2"|"TH1 within 20-25μm of ILC2"|"TH1 within 25-30μm of ILC2"|"TH1 within 30-35μm of ILC2"|"TH1 within 35-40μm of ILC2"|"TH1 within 40-45μm of ILC2"|"TH1 within 45-50μm of ILC2"|"TH2 within 50μm of ILC2"|"% TH2 within 50μm of ILC2"|"Average number of TH2 within 50μm of ILC2"|"TH2 within 0-5μm of ILC2"|"TH2 within 5-10μm of ILC2"|"TH2 within 10-15μm of ILC2"|"TH2 within 15-20μm of ILC2"|"TH2 within 20-25μm of ILC2"|"TH2 within 25-30μm of ILC2"|"TH2 within 30-35μm of ILC2"|"TH2 within 35-40μm of ILC2"|"TH2 within 40-45μm of ILC2"|"TH2 within 45-50μm of ILC2"|"TH17 within 50μm of ILC2"|"% TH17 within 50μm of ILC2"|"Average number of TH17 within 50μm of ILC2"|"TH17 within 0-5μm of ILC2"|"TH17 within 5-10μm of ILC2"|"TH17 within 10-15μm of ILC2"|"TH17 within 15-20μm of ILC2"|"TH17 within 20-25μm of ILC2"|"TH17 within 25-30μm of ILC2"|"TH17 within 30-35μm of ILC2"|"TH17 within 35-40μm of ILC2"|"TH17 within 40-45μm of ILC2"|"TH17 within 45-50μm of ILC2"|"ILC3 Count"|"TH1 within 50μm of ILC3"|"% TH1 within 50μm of ILC3"|"Average Distance (μm) to ILC3"|"Number of Unique ILC3"|"Average number of TH1 within 50μm of ILC3"|"TH1 within 0-5μm of ILC3"|"TH1 within 5-10μm of ILC3"|"TH1 within 10-15μm of ILC3"|"TH1 within 15-20μm of ILC3"|"TH1 within 20-25μm of ILC3"|"TH1 within 25-30μm of ILC3"|"TH1 within 30-35μm of ILC3"|"TH1 within 35-40μm of ILC3"|"TH1 within 40-45μm of ILC3"|"TH1 within 45-50μm of ILC3"|"TH2 within 50μm of ILC3"|"% TH2 within 50μm of ILC3"|"Average number of TH2 within 50μm of ILC3"|"TH2 within 0-5μm of ILC3"|"TH2 within 5-10μm of ILC3"|"TH2 within 10-15μm of ILC3"|"TH2 within 15-20μm of ILC3"|"TH2 within 20-25μm of ILC3"|"TH2 within 25-30μm of ILC3"|"TH2 within 30-35μm of ILC3"|"TH2 within 35-40μm of ILC3"|"TH2 within 40-45μm of ILC3"|"TH2 within 45-50μm of ILC3"|"TH17 within 50μm of ILC3"|"% TH17 within 50μm of ILC3"|"Average number of TH17 within 50μm of ILC3"|"TH17 within 0-5μm of ILC3"|"TH17 within 5-10μm of ILC3"|"TH17 within 10-15μm of ILC3"|"TH17 within 15-20μm of ILC3"|"TH17 within 20-25μm of ILC3"|"TH17 within 25-30μm of ILC3"|"TH17 within 30-35μm of ILC3"|"TH17 within 35-40μm of ILC3"|"TH17 within 40-45μm of ILC3"|"TH17 within 45-50μm of ILC3"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"Proximity Analysis ILC1 & TH17"|"20/01/2025 20:33:41"|"99550"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"1635"|||"76,45"|"385"||||||||||||||||||||||||||"697"|"284"|"40,75"|"0,7376623"|"7"|"10"|"20"|"30"|"31"|"37"|"38"|"48"|"28"|"35"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"Proximity Analysis ILC2 & TH1"|"20/01/2025 20:35:17"|"99551"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"79"|||||||||||||||||||||||||||||||||||||||||||||"3220"|"51"|"64,56"|"49,58"|"74"|"0,6891892"|"0"|"1"|"5"|"6"|"8"|"5"|"8"|"9"|"5"|"4"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"Proximity Analysis ILC2 & TH2"|"20/01/2025 20:36:49"|"99552"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"47557"||||||||||||||||||||||||||||"3220"|||"53,44"|"3025"||||||||||||"27552"|"57,93"|"9,108099"|"163"|"2259"|"2510"|"3083"|"3355"|"3394"|"3534"|"3247"|"3177"|"2830"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"Proximity Analysis ILC2 & TH17"|"20/01/2025 20:38:05"|"99553"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"697"||||||||||||||"3220"|||"67,64"|"402"|||||||||||||||||||||||||"338"|"48,49"|"0,840796"|"8"|"17"|"19"|"33"|"36"|"51"|"36"|"35"|"51"|"52"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"Proximity Analysis ILC3 & TH1"|"20/01/2025 20:39:42"|"99554"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"79"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"441"|"12"|"15,19"|"152,46"|"51"|"0,23529412"|"0"|"0"|"3"|"5"|"2"|"1"|"1"|"0"|"0"|"0"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"Proximity Analysis ILC3 & TH2"|"20/01/2025 20:41:12"|"99555"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"47557"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"441"|||"200,71"|"407"||||||||||||"4320"|"9,08"|"10,61425"|"53"|"165"|"277"|"359"|"427"|"526"|"538"|"619"|"655"|"701"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"168528_NVA_17-001.ILC1.RunAA_20T031119.02.czi"|"Proximity Analysis ILC3 & TH17"|"20/01/2025 20:42:47"|"99556"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"697"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"441"|||"124,44"|"245"|||||||||||||||||||||||||"177"|"25,39"|"0,722449"|"2"|"20"|"12"|"18"|"17"|"15"|"21"|"19"|"25"|"28"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"Proximity Analysis ILC1 & TH1"|"20/01/2025 20:52:08"|"99557"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"1429"|"4450"|"947"|"66,27"|"43,92"|"906"|"1,0452539"|"9"|"109"|"87"|"130"|"95"|"120"|"109"|"90"|"104"|"94"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"Proximity Analysis ILC1 & TH2"|"20/01/2025 20:53:31"|"99558"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"4450"|||"78,71"|"3135"||||||||||||"65794"|"24932"|"37,89"|"7,952791"|"437"|"1152"|"1813"|"2460"|"2837"|"3132"|"3306"|"3310"|"3283"|"3202"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"Proximity Analysis ILC1 & TH17"|"20/01/2025 20:55:12"|"99559"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"4450"|||"61,36"|"2462"||||||||||||||||||||||||||"9500"|"4916"|"51,75"|"1,9967506"|"110"|"309"|"452"|"547"|"635"|"640"|"618"|"569"|"531"|"505"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"Proximity Analysis ILC2 & TH1"|"20/01/2025 20:56:52"|"99560"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"1429"|||||||||||||||||||||||||||||||||||||||||||||"8411"|"1043"|"72,99"|"40,42"|"962"|"1,0841995"|"32"|"69"|"98"|"138"|"158"|"123"|"129"|"121"|"87"|"88"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"Proximity Analysis ILC2 & TH2"|"20/01/2025 20:58:28"|"99561"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"65794"||||||||||||||||||||||||||||"8411"|||"34,81"|"7305"||||||||||||"51889"|"78,87"|"7,103217"|"465"|"6251"|"6368"|"6800"|"6837"|"6545"|"5830"|"4992"|"4291"|"3510"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"Proximity Analysis ILC2 & TH17"|"20/01/2025 20:59:48"|"99562"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"9500"||||||||||||||"8411"|||"37,46"|"3585"|||||||||||||||||||||||||"7262"|"76,44"|"2,0256624"|"310"|"690"|"817"|"927"|"900"|"892"|"822"|"736"|"638"|"530"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"Proximity Analysis ILC3 & TH1"|"20/01/2025 21:01:29"|"99563"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"1429"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"6981"|"759"|"53,11"|"54,56"|"839"|"0,90464836"|"15"|"48"|"87"|"73"|"101"|"101"|"92"|"89"|"85"|"68"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"Proximity Analysis ILC3 & TH2"|"20/01/2025 21:03:02"|"99564"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"65794"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"6981"|||"67,88"|"4221"||||||||||||"28004"|"42,56"|"6,6344466"|"616"|"1652"|"2335"|"2935"|"3162"|"3405"|"3474"|"3545"|"3529"|"3351"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"168529_NVA_17-001.ILC1.RunAA_20T044556.01.czi"|"Proximity Analysis ILC3 & TH17"|"20/01/2025 21:04:41"|"99565"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"9500"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"6981"|||"41,21"|"3511"|||||||||||||||||||||||||"6637"|"69,86"|"1,8903446"|"80"|"1016"|"820"|"838"|"800"|"790"|"659"|"622"|"527"|"485"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"Proximity Analysis ILC1 & TH1"|"21/01/2025 11:14:26"|"99568"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"625"|"3140"|"458"|"73,28"|"40,77"|"464"|"0,98706895"|"6"|"50"|"53"|"73"|"75"|"58"|"52"|"38"|"27"|"26"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"Proximity Analysis ILC1 & TH2"|"21/01/2025 11:16:28"|"99569"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"3140"|||"94,04"|"2178"||||||||||||"42346"|"13395"|"31,63"|"6,150138"|"251"|"729"|"1099"|"1300"|"1494"|"1670"|"1743"|"1655"|"1680"|"1774"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"Proximity Analysis ILC1 & TH17"|"21/01/2025 11:18:51"|"99570"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"3140"|||"72,32"|"1194"||||||||||||||||||||||||||"3280"|"1510"|"46,04"|"1,2646567"|"37"|"87"|"138"|"180"|"207"|"193"|"192"|"168"|"159"|"149"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 11:22:03"|"99571"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"625"|||||||||||||||||||||||||||||||||||||||||||||"3666"|"302"|"48,32"|"67,62"|"372"|"0,81182796"|"5"|"29"|"38"|"32"|"36"|"47"|"28"|"33"|"29"|"25"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 11:24:20"|"99572"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"42346"||||||||||||||||||||||||||||"3666"|||"56,08"|"3373"||||||||||||"25940"|"61,26"|"7,690483"|"208"|"2913"|"2965"|"3251"|"3276"|"3159"|"2964"|"2652"|"2418"|"2134"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"Proximity Analysis ILC2 & TH17"|"21/01/2025 11:25:34"|"99573"|"Layer 1"|"Proximity Analysis ILC2 & TH17:;Population:TH17;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"3280"||||||||||||||"3666"|||"64,33"|"1332"|||||||||||||||||||||||||"1755"|"53,51"|"1,3175676"|"75"|"169"|"193"|"199"|"226"|"212"|"189"|"179"|"154"|"159"||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"Proximity Analysis ILC3 & TH1"|"21/01/2025 11:27:57"|"99574"|"Layer 1"|"Proximity Analysis ILC3 & TH1:;Population:TH1;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"625"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"2975"|"355"|"56,8"|"59,14"|"391"|"0,9079284"|"12"|"22"|"32"|"31"|"56"|"46"|"43"|"47"|"31"|"35"||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"Proximity Analysis ILC3 & TH2"|"21/01/2025 11:30:12"|"99575"|"Layer 1"|"Proximity Analysis ILC3 & TH2:;Population:TH2;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"42346"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"2975"|||"96,53"|"2188"||||||||||||"11508"|"27,18"|"5,259598"|"255"|"688"|"975"|"1138"|"1341"|"1362"|"1347"|"1517"|"1423"|"1462"|||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"168530_NVA_17-001.ILC1.RunAA_21T000228.03.czi"|"Proximity Analysis ILC3 & TH17"|"21/01/2025 11:32:26"|"99576"|"Layer 1"|"Proximity Analysis ILC3 & TH17:;Population:TH17;Within:50;Population 2:ILC3;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||||||||||||||||"3280"||||||||||||||||||||||||||||||||||||||||||||||||||||||||"2975"|||"57,15"|"1365"|||||||||||||||||||||||||"1780"|"54,27"|"1,3040293"|"28"|"228"|"186"|"183"|"236"|"226"|"186"|"193"|"177"|"137"
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"Proximity Analysis ILC1 & TH1"|"21/01/2025 11:45:08"|"99578"|"Layer 1"|"Proximity Analysis ILC1 & TH1:;Population:TH1;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"657"|"2819"|"432"|"65,75"|"46,77"|"544"|"0,7941176"|"9"|"53"|"36"|"49"|"53"|"53"|"54"|"55"|"40"|"30"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"Proximity Analysis ILC1 & TH2"|"21/01/2025 11:46:04"|"99579"|"Layer 1"|"Proximity Analysis ILC1 & TH2:;Population:TH2;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"2819"|||"68,65"|"1662"||||||||||||"18257"|"7565"|"41,44"|"4,551745"|"130"|"324"|"580"|"727"|"872"|"938"|"944"|"1024"|"1003"|"1023"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"Proximity Analysis ILC1 & TH17"|"21/01/2025 11:47:16"|"99580"|"Layer 1"|"Proximity Analysis ILC1 & TH17:;Population:TH17;Within:50;Population 2:ILC1;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||"2819"|||"45,77"|"611"||||||||||||||||||||||||||"1447"|"911"|"62,96"|"1,4909984"|"15"|"52"|"105"|"113"|"106"|"113"|"122"|"117"|"99"|"69"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"Proximity Analysis ILC2 & TH1"|"21/01/2025 11:48:29"|"99581"|"Layer 1"|"Proximity Analysis ILC2 & TH1:;Population:TH1;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"|"657"|||||||||||||||||||||||||||||||||||||||||||||"1995"|"230"|"35,01"|"88,98"|"397"|"0,5793451"|"5"|"18"|"18"|"25"|"22"|"19"|"34"|"19"|"47"|"23"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
"\\srvnas01.icr.local\anapath\Imagin_Data\VAN ACKER Nathalie\17-001.ILC1.RunAA\168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"168531_NVA_17-001.ILC1.RunAA_21T017425.03.czi"|"Proximity Analysis ILC2 & TH2"|"21/01/2025 11:49:49"|"99582"|"Layer 1"|"Proximity Analysis ILC2 & TH2:;Population:TH2;Within:50;Population 2:ILC2;Number of Bands:10;Store Object (Pair) Data:False;Generate Markup Image:False"||||||||||||||||||"18257"||||||||||||||||||||||||||||"1995"|||"48,66"|"1818"||||||||||||"11501"|"63"|"6,326183"|"104"|"1417"|"1348"|"1391"|"1399"|"1325"|"1300"|"1187"|"1090"|"940"|||||||||||||||||||||||||||||||||||||||||||||||||||||||
