Image Tag,Analysis Region,Phenotypes,# Cells / mm²
169522_APPENDIX_ILC2,Germinal center,B,6004.824036
169523_APPENDIX_ILC2,Germinal center,B,4684.951823
169524_APPENDIX_ILC3,Germinal center,B,6132.210073
169525_APPENDIX_ILC3,Germinal center,B,5846.143376
169526_APPENDIX_ILC3,Germinal center,B,5711.394029
169527_APPENDIX_ILC3,Germinal center,B,7556.51778
169528_APPENDIX_ILC3,Germinal center,B,4417.691114
169529_APPENDIX_ILC3,Germinal center,B,9181.228497
169530_APPENDIX_ILC3,Germinal center,B,6573.063249
169531_APPENDIX_ILC3,Germinal center,B,4487.879111
169508_APPENDIX_ILC1,Germinal center,T,785.8638857
169509_APPENDIX_ILC1,Germinal center,T,606.182393
169510_APPENDIX_ILC1,Germinal center,T,990.8492892
169511_APPENDIX_ILC1,Germinal center,T,334.3490055
169512_APPENDIX_ILC1,Germinal center,T,1259.676267
169513_APPENDIX_ILC1,Germinal center,T,1010.147068
169514_APPENDIX_ILC1,Germinal center,T,743.8940633
169515_APPENDIX_ILC1,Germinal center,T,1237.589213
169516_APPENDIX_ILC2,Germinal center,T,918.4852609
169517_APPENDIX_ILC2,Germinal center,T,563.2694243
169518_APPENDIX_ILC2,Germinal center,T,818.4849698
169519_APPENDIX_ILC2,Germinal center,T,373.3078599
169520_APPENDIX_ILC2,Germinal center,T,1075.65539
169521_APPENDIX_ILC2,Germinal center,T,2007.705966
169522_APPENDIX_ILC2,Germinal center,T,688.5754581
169523_APPENDIX_ILC2,Germinal center,T,1214.717787
169524_APPENDIX_ILC3,Germinal center,T,429.7230142
169525_APPENDIX_ILC3,Germinal center,T,303.8381826
169526_APPENDIX_ILC3,Germinal center,T,645.414625
169527_APPENDIX_ILC3,Germinal center,T,402.2184945
169528_APPENDIX_ILC3,Germinal center,T,896.9730617
169529_APPENDIX_ILC3,Germinal center,T,1115.476359
169530_APPENDIX_ILC3,Germinal center,T,603.6344404
169531_APPENDIX_ILC3,Germinal center,T,1377.166415
169508_APPENDIX_ILC1,Germinal center,IL7R Non B/T,255.3562752
169509_APPENDIX_ILC1,Germinal center,IL7R Non B/T,214.2148306
169510_APPENDIX_ILC1,Germinal center,IL7R Non B/T,856.811259
169511_APPENDIX_ILC1,Germinal center,IL7R Non B/T,49.1689714
169512_APPENDIX_ILC1,Germinal center,IL7R Non B/T,1352.698514
169513_APPENDIX_ILC1,Germinal center,IL7R Non B/T,505.0735338
169514_APPENDIX_ILC1,Germinal center,IL7R Non B/T,446.336438
169515_APPENDIX_ILC1,Germinal center,IL7R Non B/T,529.464859
169516_APPENDIX_ILC2,Germinal center,IL7R Non B/T,25.16397975
169517_APPENDIX_ILC2,Germinal center,IL7R Non B/T,79.6804361
169518_APPENDIX_ILC2,Germinal center,IL7R Non B/T,194.465661
169519_APPENDIX_ILC2,Germinal center,IL7R Non B/T,78.96897035
169520_APPENDIX_ILC2,Germinal center,IL7R Non B/T,1448.601602
169521_APPENDIX_ILC2,Germinal center,IL7R Non B/T,584.784198
169522_APPENDIX_ILC2,Germinal center,IL7R Non B/T,11.15101956
169523_APPENDIX_ILC2,Germinal center,IL7R Non B/T,309.793798
169524_APPENDIX_ILC3,Germinal center,IL7R Non B/T,110.4813582
169525_APPENDIX_ILC3,Germinal center,IL7R Non B/T,80.31391451
169526_APPENDIX_ILC3,Germinal center,IL7R Non B/T,244.7266252
169527_APPENDIX_ILC3,Germinal center,IL7R Non B/T,85.63361496
169528_APPENDIX_ILC3,Germinal center,IL7R Non B/T,1552.909309
169529_APPENDIX_ILC3,Germinal center,IL7R Non B/T,480.2118201
169530_APPENDIX_ILC3,Germinal center,IL7R Non B/T,41.82224761
169531_APPENDIX_ILC3,Germinal center,IL7R Non B/T,411.0009002
169508_APPENDIX_ILC1,Extra-follicular zone,B,687.5790809
169509_APPENDIX_ILC1,Extra-follicular zone,B,807.3032862
169510_APPENDIX_ILC1,Extra-follicular zone,B,625.1875751
169511_APPENDIX_ILC1,Extra-follicular zone,B,420.5455187
169512_APPENDIX_ILC1,Extra-follicular zone,B,822.8055225
169513_APPENDIX_ILC1,Extra-follicular zone,B,490.0375427
169514_APPENDIX_ILC1,Extra-follicular zone,B,323.1003218
169515_APPENDIX_ILC1,Extra-follicular zone,B,40.0436465
169516_APPENDIX_ILC2,Extra-follicular zone,B,371.892338
169517_APPENDIX_ILC2,Extra-follicular zone,B,734.151291
169518_APPENDIX_ILC2,Extra-follicular zone,B,555.1285415
169519_APPENDIX_ILC2,Extra-follicular zone,B,467.9789798
169520_APPENDIX_ILC2,Extra-follicular zone,B,853.7741804
169521_APPENDIX_ILC2,Extra-follicular zone,B,443.2457434
169522_APPENDIX_ILC2,Extra-follicular zone,B,291.0774989
169523_APPENDIX_ILC2,Extra-follicular zone,B,51.71213899
169524_APPENDIX_ILC3,Extra-follicular zone,B,672.1413984
169525_APPENDIX_ILC3,Extra-follicular zone,B,744.1834659
169526_APPENDIX_ILC3,Extra-follicular zone,B,558.1018785
169527_APPENDIX_ILC3,Extra-follicular zone,B,410.2842413
169528_APPENDIX_ILC3,Extra-follicular zone,B,656.4279403
169529_APPENDIX_ILC3,Extra-follicular zone,B,537.6889326
169530_APPENDIX_ILC3,Extra-follicular zone,B,322.851097
169531_APPENDIX_ILC3,Extra-follicular zone,B,61.11925716
169508_APPENDIX_ILC1,Extra-follicular zone,T,531.4807301
169509_APPENDIX_ILC1,Extra-follicular zone,T,2153.5484
169510_APPENDIX_ILC1,Extra-follicular zone,T,4563.323283
169511_APPENDIX_ILC1,Extra-follicular zone,T,833.9480137
169512_APPENDIX_ILC1,Extra-follicular zone,T,496.3576043
169513_APPENDIX_ILC1,Extra-follicular zone,T,1524.46969
169514_APPENDIX_ILC1,Extra-follicular zone,T,376.7934523
169515_APPENDIX_ILC1,Extra-follicular zone,T,100.663787
169516_APPENDIX_ILC2,Extra-follicular zone,T,595.2739434
169517_APPENDIX_ILC2,Extra-follicular zone,T,2150.698585
169518_APPENDIX_ILC2,Extra-follicular zone,T,4238.375995
169519_APPENDIX_ILC2,Extra-follicular zone,T,749.9145436
169520_APPENDIX_ILC2,Extra-follicular zone,T,283.7451966
169521_APPENDIX_ILC2,Extra-follicular zone,T,1859.708511
169522_APPENDIX_ILC2,Extra-follicular zone,T,587.6354294
169523_APPENDIX_ILC2,Extra-follicular zone,T,123.5741804
169524_APPENDIX_ILC3,Extra-follicular zone,T,372.6079873
169525_APPENDIX_ILC3,Extra-follicular zone,T,1492.383778
169526_APPENDIX_ILC3,Extra-follicular zone,T,3840.941525
169527_APPENDIX_ILC3,Extra-follicular zone,T,844.0118435
169528_APPENDIX_ILC3,Extra-follicular zone,T,323.6358783
169529_APPENDIX_ILC3,Extra-follicular zone,T,1575.814062
169530_APPENDIX_ILC3,Extra-follicular zone,T,446.9311738
169531_APPENDIX_ILC3,Extra-follicular zone,T,104.8424816
169508_APPENDIX_ILC1,Extra-follicular zone,IL7R Non B/T,594.4450365
169509_APPENDIX_ILC1,Extra-follicular zone,IL7R Non B/T,1545.503338
169510_APPENDIX_ILC1,Extra-follicular zone,IL7R Non B/T,1602.978683
169511_APPENDIX_ILC1,Extra-follicular zone,IL7R Non B/T,1098.140681
169512_APPENDIX_ILC1,Extra-follicular zone,IL7R Non B/T,1397.316972
169513_APPENDIX_ILC1,Extra-follicular zone,IL7R Non B/T,1187.306557
169514_APPENDIX_ILC1,Extra-follicular zone,IL7R Non B/T,751.780169
169515_APPENDIX_ILC1,Extra-follicular zone,IL7R Non B/T,252.1067825
169516_APPENDIX_ILC2,Extra-follicular zone,IL7R Non B/T,163.661668
169517_APPENDIX_ILC2,Extra-follicular zone,IL7R Non B/T,780.1348492
169518_APPENDIX_ILC2,Extra-follicular zone,IL7R Non B/T,766.0708854
169519_APPENDIX_ILC2,Extra-follicular zone,IL7R Non B/T,964.9542661
169520_APPENDIX_ILC2,Extra-follicular zone,IL7R Non B/T,1168.559417
169521_APPENDIX_ILC2,Extra-follicular zone,IL7R Non B/T,891.6808909
169522_APPENDIX_ILC2,Extra-follicular zone,IL7R Non B/T,105.9464731
169523_APPENDIX_ILC2,Extra-follicular zone,IL7R Non B/T,135.1291687
169524_APPENDIX_ILC3,Extra-follicular zone,IL7R Non B/T,480.9143866
169525_APPENDIX_ILC3,Extra-follicular zone,IL7R Non B/T,912.2005983
169526_APPENDIX_ILC3,Extra-follicular zone,IL7R Non B/T,1207.43913
169527_APPENDIX_ILC3,Extra-follicular zone,IL7R Non B/T,893.797202
169528_APPENDIX_ILC3,Extra-follicular zone,IL7R Non B/T,1168.939455
169529_APPENDIX_ILC3,Extra-follicular zone,IL7R Non B/T,1069.337582
169530_APPENDIX_ILC3,Extra-follicular zone,IL7R Non B/T,318.9040146
169531_APPENDIX_ILC3,Extra-follicular zone,IL7R Non B/T,260.0796559
169898_ILEUM_ILC1,Germinal center,B,3493.515232
169899_ILEUM_ILC1,Germinal center,B,5160.644412
169900_ILEUM_ILC1,Germinal center,B,7974.508353
169901_ILEUM_ILC1,Germinal center,B,5497.560372
169902_ILEUM_ILC1,Germinal center,B,2539.971661
169903_ILEUM_ILC1,Germinal center,B,3249.726947
169904_ILEUM_ILC1,Germinal center,B,5116.909049
169905_ILEUM_ILC1,Germinal center,B,2033.783919
169906_ILEUM_ILC2,Germinal center,B,982.2672761
169907_ILEUM_ILC2,Germinal center,B,4560.771814
169908_ILEUM_ILC2,Germinal center,B,6286.793374
169909_ILEUM_ILC2,Germinal center,B,4407.673536
169910_ILEUM_ILC2,Germinal center,B,2726.552132
169911_ILEUM_ILC2,Germinal center,B,4930.891876
169912_ILEUM_ILC2,Germinal center,B,6605.277544
169913_ILEUM_ILC2,Germinal center,B,1487.165094
169914_ILEUM_ILC3,Germinal center,B,5983.26584
169915_ILEUM_ILC3,Germinal center,B,4704.590414
169916_ILEUM_ILC3,Germinal center,B,7477.371564
169917_ILEUM_ILC3,Germinal center,B,6604.684524
169918_ILEUM_ILC3,Germinal center,B,4466.660187
169919_ILEUM_ILC3,Germinal center,B,4394.747276
169920_ILEUM_ILC3,Germinal center,B,7428.964415
169921_ILEUM_ILC3,Germinal center,B,2146.286421
169898_ILEUM_ILC1,Germinal center,T,330.1667374
169899_ILEUM_ILC1,Germinal center,T,852.8114862
169900_ILEUM_ILC1,Germinal center,T,499.8945535
169901_ILEUM_ILC1,Germinal center,T,1223.458735
169902_ILEUM_ILC1,Germinal center,T,958.0806954
169903_ILEUM_ILC1,Germinal center,T,461.9967227
169904_ILEUM_ILC1,Germinal center,T,88.91240746
169905_ILEUM_ILC1,Germinal center,T,1801.105251
169906_ILEUM_ILC2,Germinal center,T,116.8316105
169907_ILEUM_ILC2,Germinal center,T,1408.615047
169908_ILEUM_ILC2,Germinal center,T,808.4141293
169909_ILEUM_ILC2,Germinal center,T,1355.493073
169910_ILEUM_ILC2,Germinal center,T,1364.502769
169911_ILEUM_ILC2,Germinal center,T,520.2838564
169912_ILEUM_ILC2,Germinal center,T,777.0914758
169913_ILEUM_ILC2,Germinal center,T,3104.592823
169914_ILEUM_ILC3,Germinal center,T,380.1184935
169915_ILEUM_ILC3,Germinal center,T,1108.411354
169916_ILEUM_ILC3,Germinal center,T,447.5619719
169917_ILEUM_ILC3,Germinal center,T,869.9839723
169918_ILEUM_ILC3,Germinal center,T,783.1250582
169919_ILEUM_ILC3,Germinal center,T,473.1871451
169920_ILEUM_ILC3,Germinal center,T,242.2009738
169921_ILEUM_ILC3,Germinal center,T,2577.276328
169898_ILEUM_ILC1,Germinal center,IL7R Non B/T,92.06984247
169899_ILEUM_ILC1,Germinal center,IL7R Non B/T,914.4214415
169900_ILEUM_ILC1,Germinal center,IL7R Non B/T,856.9620917
169901_ILEUM_ILC1,Germinal center,IL7R Non B/T,663.1832395
169902_ILEUM_ILC1,Germinal center,IL7R Non B/T,1094.287331
169903_ILEUM_ILC1,Germinal center,IL7R Non B/T,1543.489051
169904_ILEUM_ILC1,Germinal center,IL7R Non B/T,813.5485282
169905_ILEUM_ILC1,Germinal center,IL7R Non B/T,1829.112868
169906_ILEUM_ILC2,Germinal center,IL7R Non B/T,111.9819965
169907_ILEUM_ILC2,Germinal center,IL7R Non B/T,233.9679145
169908_ILEUM_ILC2,Germinal center,IL7R Non B/T,1059.571917
169909_ILEUM_ILC2,Germinal center,IL7R Non B/T,304.0575214
169910_ILEUM_ILC2,Germinal center,IL7R Non B/T,173.9873924
169911_ILEUM_ILC2,Germinal center,IL7R Non B/T,875.301076
169912_ILEUM_ILC2,Germinal center,IL7R Non B/T,317.9010583
169913_ILEUM_ILC2,Germinal center,IL7R Non B/T,501.5111483
169914_ILEUM_ILC3,Germinal center,IL7R Non B/T,87.28323617
169915_ILEUM_ILC3,Germinal center,IL7R Non B/T,205.2613619
169916_ILEUM_ILC3,Germinal center,IL7R Non B/T,540.1610005
169917_ILEUM_ILC3,Germinal center,IL7R Non B/T,74.18467981
169918_ILEUM_ILC3,Germinal center,IL7R Non B/T,22.12333411
169919_ILEUM_ILC3,Germinal center,IL7R Non B/T,804.244818
169920_ILEUM_ILC3,Germinal center,IL7R Non B/T,101.2840436
169921_ILEUM_ILC3,Germinal center,IL7R Non B/T,578.26284
169898_ILEUM_ILC1,Extra-follicular zone,B,204.8735892
169899_ILEUM_ILC1,Extra-follicular zone,B,28.58844273
169900_ILEUM_ILC1,Extra-follicular zone,B,32.33964218
169901_ILEUM_ILC1,Extra-follicular zone,B,29.55500017
169902_ILEUM_ILC1,Extra-follicular zone,B,538.9590556
169903_ILEUM_ILC1,Extra-follicular zone,B,543.9776259
169904_ILEUM_ILC1,Extra-follicular zone,B,29.74118606
169905_ILEUM_ILC1,Extra-follicular zone,B,61.06157517
169906_ILEUM_ILC2,Extra-follicular zone,B,252.9354448
169907_ILEUM_ILC2,Extra-follicular zone,B,22.91554971
169908_ILEUM_ILC2,Extra-follicular zone,B,22.89499418
169909_ILEUM_ILC2,Extra-follicular zone,B,28.58673339
169910_ILEUM_ILC2,Extra-follicular zone,B,434.2071169
169911_ILEUM_ILC2,Extra-follicular zone,B,655.5909234
169912_ILEUM_ILC2,Extra-follicular zone,B,47.45696511
169913_ILEUM_ILC2,Extra-follicular zone,B,43.13048472
169914_ILEUM_ILC3,Extra-follicular zone,B,348.506148
169915_ILEUM_ILC3,Extra-follicular zone,B,26.63334896
169916_ILEUM_ILC3,Extra-follicular zone,B,65.53052297
169917_ILEUM_ILC3,Extra-follicular zone,B,95.37541152
169918_ILEUM_ILC3,Extra-follicular zone,B,776.6301199
169919_ILEUM_ILC3,Extra-follicular zone,B,749.8121543
169920_ILEUM_ILC3,Extra-follicular zone,B,53.24736426
169921_ILEUM_ILC3,Extra-follicular zone,B,67.90166833
169898_ILEUM_ILC1,Extra-follicular zone,T,267.2851081
169899_ILEUM_ILC1,Extra-follicular zone,T,113.4376033
169900_ILEUM_ILC1,Extra-follicular zone,T,67.10148428
169901_ILEUM_ILC1,Extra-follicular zone,T,272.6966823
169902_ILEUM_ILC1,Extra-follicular zone,T,1716.952776
169903_ILEUM_ILC1,Extra-follicular zone,T,674.9815454
169904_ILEUM_ILC1,Extra-follicular zone,T,26.17788856
169905_ILEUM_ILC1,Extra-follicular zone,T,262.9229143
169906_ILEUM_ILC2,Extra-follicular zone,T,92.73805436
169907_ILEUM_ILC2,Extra-follicular zone,T,231.0403551
169908_ILEUM_ILC2,Extra-follicular zone,T,97.63754274
169909_ILEUM_ILC2,Extra-follicular zone,T,418.6463546
169910_ILEUM_ILC2,Extra-follicular zone,T,2267.712491
169911_ILEUM_ILC2,Extra-follicular zone,T,796.2117743
169912_ILEUM_ILC2,Extra-follicular zone,T,215.2900107
169913_ILEUM_ILC2,Extra-follicular zone,T,544.3679119
169914_ILEUM_ILC3,Extra-follicular zone,T,426.4774098
169915_ILEUM_ILC3,Extra-follicular zone,T,186.6528388
169916_ILEUM_ILC3,Extra-follicular zone,T,106.7987694
169917_ILEUM_ILC3,Extra-follicular zone,T,353.2200728
169918_ILEUM_ILC3,Extra-follicular zone,T,1750.6328
169919_ILEUM_ILC3,Extra-follicular zone,T,702.3490624
169920_ILEUM_ILC3,Extra-follicular zone,T,156.4922536
169921_ILEUM_ILC3,Extra-follicular zone,T,396.2733179
169898_ILEUM_ILC1,Extra-follicular zone,IL7R Non B/T,623.634748
169899_ILEUM_ILC1,Extra-follicular zone,IL7R Non B/T,578.1686534
169900_ILEUM_ILC1,Extra-follicular zone,IL7R Non B/T,1117.714334
169901_ILEUM_ILC1,Extra-follicular zone,IL7R Non B/T,817.1494601
169902_ILEUM_ILC1,Extra-follicular zone,IL7R Non B/T,1598.076269
169903_ILEUM_ILC1,Extra-follicular zone,IL7R Non B/T,2575.033062
169904_ILEUM_ILC1,Extra-follicular zone,IL7R Non B/T,940.8163804
169905_ILEUM_ILC1,Extra-follicular zone,IL7R Non B/T,894.8495405
169906_ILEUM_ILC2,Extra-follicular zone,IL7R Non B/T,464.5057143
169907_ILEUM_ILC2,Extra-follicular zone,IL7R Non B/T,199.8219721
169908_ILEUM_ILC2,Extra-follicular zone,IL7R Non B/T,674.5718555
169909_ILEUM_ILC2,Extra-follicular zone,IL7R Non B/T,330.1516427
169910_ILEUM_ILC2,Extra-follicular zone,IL7R Non B/T,618.0289007
169911_ILEUM_ILC2,Extra-follicular zone,IL7R Non B/T,1992.419501
169912_ILEUM_ILC2,Extra-follicular zone,IL7R Non B/T,475.4102173
169913_ILEUM_ILC2,Extra-follicular zone,IL7R Non B/T,544.6915376
169914_ILEUM_ILC3,Extra-follicular zone,IL7R Non B/T,562.3854892
169915_ILEUM_ILC3,Extra-follicular zone,IL7R Non B/T,214.4695967
169916_ILEUM_ILC3,Extra-follicular zone,IL7R Non B/T,557.3291063
169917_ILEUM_ILC3,Extra-follicular zone,IL7R Non B/T,236.4986645
169918_ILEUM_ILC3,Extra-follicular zone,IL7R Non B/T,338.2995245
169919_ILEUM_ILC3,Extra-follicular zone,IL7R Non B/T,1776.841338
169920_ILEUM_ILC3,Extra-follicular zone,IL7R Non B/T,512.5817701
169921_ILEUM_ILC3,Extra-follicular zone,IL7R Non B/T,610.2381101
168971_LYMPH-NODE_ILC1,Germinal center,B,3622.672286
168972_LYMPH-NODE_ILC1,Germinal center,B,395.2377078
168973_LYMPH-NODE_ILC1,Germinal center,B,3565.205342
168974_LYMPH-NODE_ILC1,Germinal center,B,3655.371398
168975_LYMPH-NODE_ILC1,Germinal center,B,5943.184814
168976_LYMPH-NODE_ILC1,Germinal center,B,4271.900029
168977_LYMPH-NODE_ILC1,Germinal center,B,4492.001438
168978_LYMPH-NODE_ILC1,Germinal center,B,4048.211425
168979_LYMPH-NODE_ILC2,Germinal center,B,4841.834327
168980_LYMPH-NODE_ILC2,Germinal center,B,2859.668804
168981_LYMPH-NODE_ILC2,Germinal center,B,3472.115209
168982_LYMPH-NODE_ILC2,Germinal center,B,4887.852602
168983_LYMPH-NODE_ILC2,Germinal center,B,4306.112215
168984_LYMPH-NODE_ILC2,Germinal center,B,3847.987037
168985_LYMPH-NODE_ILC2,Germinal center,B,5790.250697
168986_LYMPH-NODE_ILC2,Germinal center,B,4972.303226
168987_LYMPH-NODE_ILC3,Germinal center,B,6863.14351
168988_LYMPH-NODE_ILC3,Germinal center,B,4260.405645
168989_LYMPH-NODE_ILC3,Germinal center,B,6431.13575
168990_LYMPH-NODE_ILC3,Germinal center,B,6273.351851
168991_LYMPH-NODE_ILC3,Germinal center,B,6333.742994
168992_LYMPH-NODE_ILC3,Germinal center,B,5050.917821
168993_LYMPH-NODE_ILC3,Germinal center,B,4675.844081
168994_LYMPH-NODE_ILC3,Germinal center,B,4636.5594
168971_LYMPH-NODE_ILC1,Germinal center,T,1144.334527
168972_LYMPH-NODE_ILC1,Germinal center,T,635.8171822
168973_LYMPH-NODE_ILC1,Germinal center,T,720.7562052
168974_LYMPH-NODE_ILC1,Germinal center,T,3387.373154
168975_LYMPH-NODE_ILC1,Germinal center,T,495.2654012
168976_LYMPH-NODE_ILC1,Germinal center,T,1364.566924
168977_LYMPH-NODE_ILC1,Germinal center,T,996.7924235
168978_LYMPH-NODE_ILC1,Germinal center,T,1674.949971
168979_LYMPH-NODE_ILC2,Germinal center,T,969.6220396
168980_LYMPH-NODE_ILC2,Germinal center,T,4400.80768
168981_LYMPH-NODE_ILC2,Germinal center,T,710.2515039
168982_LYMPH-NODE_ILC2,Germinal center,T,2682.91758
168983_LYMPH-NODE_ILC2,Germinal center,T,262.1111783
168984_LYMPH-NODE_ILC2,Germinal center,T,1639.659501
168985_LYMPH-NODE_ILC2,Germinal center,T,973.1154592
168986_LYMPH-NODE_ILC2,Germinal center,T,1461.513959
168987_LYMPH-NODE_ILC3,Germinal center,T,430.1238156
168988_LYMPH-NODE_ILC3,Germinal center,T,3479.331277
168989_LYMPH-NODE_ILC3,Germinal center,T,222.2554841
168990_LYMPH-NODE_ILC3,Germinal center,T,2188.795784
168991_LYMPH-NODE_ILC3,Germinal center,T,335.3158056
168992_LYMPH-NODE_ILC3,Germinal center,T,1085.379813
168993_LYMPH-NODE_ILC3,Germinal center,T,615.126741
168994_LYMPH-NODE_ILC3,Germinal center,T,1174.134205
168971_LYMPH-NODE_ILC1,Germinal center,IL7R Non B/T,230.7635924
168972_LYMPH-NODE_ILC1,Germinal center,IL7R Non B/T,2629.189969
168973_LYMPH-NODE_ILC1,Germinal center,IL7R Non B/T,176.6360278
168974_LYMPH-NODE_ILC1,Germinal center,IL7R Non B/T,2172.03228
168975_LYMPH-NODE_ILC1,Germinal center,IL7R Non B/T,38.09733855
168976_LYMPH-NODE_ILC1,Germinal center,IL7R Non B/T,1303.53978
168977_LYMPH-NODE_ILC1,Germinal center,IL7R Non B/T,576.3376566
168978_LYMPH-NODE_ILC1,Germinal center,IL7R Non B/T,281.3197688
168979_LYMPH-NODE_ILC2,Germinal center,IL7R Non B/T,266.7245093
168980_LYMPH-NODE_ILC2,Germinal center,IL7R Non B/T,1952.109243
168981_LYMPH-NODE_ILC2,Germinal center,IL7R Non B/T,137.9917208
168982_LYMPH-NODE_ILC2,Germinal center,IL7R Non B/T,137.6234611
168983_LYMPH-NODE_ILC2,Germinal center,IL7R Non B/T,337.0000864
168984_LYMPH-NODE_ILC2,Germinal center,IL7R Non B/T,1184.725073
168985_LYMPH-NODE_ILC2,Germinal center,IL7R Non B/T,585.5789952
168986_LYMPH-NODE_ILC2,Germinal center,IL7R Non B/T,193.290645
168987_LYMPH-NODE_ILC3,Germinal center,IL7R Non B/T,91.04810695
168988_LYMPH-NODE_ILC3,Germinal center,IL7R Non B/T,1491.141976
168989_LYMPH-NODE_ILC3,Germinal center,IL7R Non B/T,85.63972781
168990_LYMPH-NODE_ILC3,Germinal center,IL7R Non B/T,415.6319863
168991_LYMPH-NODE_ILC3,Germinal center,IL7R Non B/T,74.51462346
168992_LYMPH-NODE_ILC3,Germinal center,IL7R Non B/T,1222.530203
168993_LYMPH-NODE_ILC3,Germinal center,IL7R Non B/T,732.5733741
168994_LYMPH-NODE_ILC3,Germinal center,IL7R Non B/T,155.5346609
168971_LYMPH-NODE_ILC1,Extra-follicular zone,B,1021.68143
168972_LYMPH-NODE_ILC1,Extra-follicular zone,B,446.0052271
168973_LYMPH-NODE_ILC1,Extra-follicular zone,B,1558.988565
168974_LYMPH-NODE_ILC1,Extra-follicular zone,B,1261.567807
168975_LYMPH-NODE_ILC1,Extra-follicular zone,B,2243.881249
168976_LYMPH-NODE_ILC1,Extra-follicular zone,B,556.6062548
168977_LYMPH-NODE_ILC1,Extra-follicular zone,B,1239.354524
168978_LYMPH-NODE_ILC1,Extra-follicular zone,B,1245.991224
168979_LYMPH-NODE_ILC2,Extra-follicular zone,B,1047.449415
168980_LYMPH-NODE_ILC2,Extra-follicular zone,B,964.948652
168981_LYMPH-NODE_ILC2,Extra-follicular zone,B,1609.525298
168982_LYMPH-NODE_ILC2,Extra-follicular zone,B,1431.795575
168983_LYMPH-NODE_ILC2,Extra-follicular zone,B,1064.859191
168984_LYMPH-NODE_ILC2,Extra-follicular zone,B,645.9448822
168985_LYMPH-NODE_ILC2,Extra-follicular zone,B,1622.888282
168986_LYMPH-NODE_ILC2,Extra-follicular zone,B,1634.151361
168987_LYMPH-NODE_ILC3,Extra-follicular zone,B,1265.49649
168988_LYMPH-NODE_ILC3,Extra-follicular zone,B,1319.251317
168989_LYMPH-NODE_ILC3,Extra-follicular zone,B,2419.349638
168990_LYMPH-NODE_ILC3,Extra-follicular zone,B,1900.228222
168991_LYMPH-NODE_ILC3,Extra-follicular zone,B,1603.192629
168992_LYMPH-NODE_ILC3,Extra-follicular zone,B,756.585617
168993_LYMPH-NODE_ILC3,Extra-follicular zone,B,999.4098736
168994_LYMPH-NODE_ILC3,Extra-follicular zone,B,1319.112252
168971_LYMPH-NODE_ILC1,Extra-follicular zone,T,2768.611894
168972_LYMPH-NODE_ILC1,Extra-follicular zone,T,1022.33092
168973_LYMPH-NODE_ILC1,Extra-follicular zone,T,1619.85811
168974_LYMPH-NODE_ILC1,Extra-follicular zone,T,4073.571846
168975_LYMPH-NODE_ILC1,Extra-follicular zone,T,3371.930444
168976_LYMPH-NODE_ILC1,Extra-follicular zone,T,1186.310756
168977_LYMPH-NODE_ILC1,Extra-follicular zone,T,2073.816554
168978_LYMPH-NODE_ILC1,Extra-follicular zone,T,5808.127155
168979_LYMPH-NODE_ILC2,Extra-follicular zone,T,2656.418103
168980_LYMPH-NODE_ILC2,Extra-follicular zone,T,2098.434348
168981_LYMPH-NODE_ILC2,Extra-follicular zone,T,2163.198136
168982_LYMPH-NODE_ILC2,Extra-follicular zone,T,4105.558943
168983_LYMPH-NODE_ILC2,Extra-follicular zone,T,2855.271311
168984_LYMPH-NODE_ILC2,Extra-follicular zone,T,1397.565886
168985_LYMPH-NODE_ILC2,Extra-follicular zone,T,2728.506093
168986_LYMPH-NODE_ILC2,Extra-follicular zone,T,6436.778073
168987_LYMPH-NODE_ILC3,Extra-follicular zone,T,2143.085792
168988_LYMPH-NODE_ILC3,Extra-follicular zone,T,1970.035527
168989_LYMPH-NODE_ILC3,Extra-follicular zone,T,838.2075686
168990_LYMPH-NODE_ILC3,Extra-follicular zone,T,3608.798769
168991_LYMPH-NODE_ILC3,Extra-follicular zone,T,3003.921711
168992_LYMPH-NODE_ILC3,Extra-follicular zone,T,1372.942979
168993_LYMPH-NODE_ILC3,Extra-follicular zone,T,1055.931947
168994_LYMPH-NODE_ILC3,Extra-follicular zone,T,5003.945564
168971_LYMPH-NODE_ILC1,Extra-follicular zone,IL7R Non B/T,4022.927035
168972_LYMPH-NODE_ILC1,Extra-follicular zone,IL7R Non B/T,1393.766335
168973_LYMPH-NODE_ILC1,Extra-follicular zone,IL7R Non B/T,4298.304839
168974_LYMPH-NODE_ILC1,Extra-follicular zone,IL7R Non B/T,2129.193215
168975_LYMPH-NODE_ILC1,Extra-follicular zone,IL7R Non B/T,4047.363716
168976_LYMPH-NODE_ILC1,Extra-follicular zone,IL7R Non B/T,2717.733641
168977_LYMPH-NODE_ILC1,Extra-follicular zone,IL7R Non B/T,4687.017156
168978_LYMPH-NODE_ILC1,Extra-follicular zone,IL7R Non B/T,1777.939443
168979_LYMPH-NODE_ILC2,Extra-follicular zone,IL7R Non B/T,4062.726628
168980_LYMPH-NODE_ILC2,Extra-follicular zone,IL7R Non B/T,1287.208213
168981_LYMPH-NODE_ILC2,Extra-follicular zone,IL7R Non B/T,3757.362419
168982_LYMPH-NODE_ILC2,Extra-follicular zone,IL7R Non B/T,1579.434713
168983_LYMPH-NODE_ILC2,Extra-follicular zone,IL7R Non B/T,4770.925277
168984_LYMPH-NODE_ILC2,Extra-follicular zone,IL7R Non B/T,2639.828379
